,id,label
35268,train_024850,3
35269,train_043754,8
35270,train_052488,2
35271,train_016205,7
35272,train_048595,4
35273,train_005128,1
35274,train_025336,1
35275,train_046325,4
35276,train_031852,2
35277,train_003765,2
35278,train_002070,8
35279,train_004681,3
35280,train_028860,4
35281,train_037892,6
35282,train_053536,0
35283,train_007899,7
35284,train_012598,2
35285,train_042789,2
35286,train_042143,6
35287,train_038939,0
35288,train_050685,1
35289,train_031317,4
35290,train_033604,6
35291,train_038606,8
35292,train_035594,7
35293,train_018456,5
35294,train_015597,7
35295,train_056414,9
35296,train_003133,2
35297,train_013906,3
35298,train_017542,6
35299,train_052904,3
35300,train_002331,9
35301,train_057870,8
35302,train_044155,4
35303,train_013972,2
35304,train_007852,7
35305,train_010983,1
35306,train_037403,2
35307,train_049325,4
35308,train_046929,9
35309,train_055478,1
35310,train_001156,7
35311,train_034531,1
35312,train_021635,0
35313,train_009337,4
35314,train_010164,6
35315,train_029694,7
35316,train_012150,0
35317,train_042782,7
35318,train_001487,4
35319,train_052135,0
35320,train_034877,5
35321,train_045896,8
35322,train_011261,6
35323,train_055034,7
35324,train_042637,0
35325,train_039067,6
35326,train_037129,8
35327,train_044506,5
35328,train_029446,0
35329,train_005559,9
35330,train_011096,9
35331,train_057070,8
35332,train_051483,1
35333,train_020632,0
35334,train_040627,7
35335,train_009163,5
35336,train_002918,1
35337,train_037221,4
35338,train_047250,5
35339,train_044370,1
35340,train_006172,2
35341,train_029795,6
35342,train_036012,7
35343,train_002342,2
35344,train_059123,8
35345,train_055072,9
35346,train_019516,1
35347,train_059765,9
35348,train_002968,5
35349,train_033915,4
35350,train_007748,1
35351,train_044245,1
35352,train_043305,6
35353,train_012518,6
35354,train_009211,2
35355,train_000425,3
35356,train_045852,2
35357,train_042519,4
35358,train_042802,9
35359,train_055897,6
35360,train_026396,6
35361,train_027071,1
35362,train_010862,8
35363,train_024565,7
35364,train_019036,1
35365,train_042476,3
35366,train_022588,7
35367,train_017203,4
35368,train_015442,0
35369,train_021802,2
35370,train_007402,1
35371,train_023406,4
35372,train_048987,9
35373,train_049725,3
35374,train_012230,1
35375,train_017156,5
35376,train_022007,7
35377,train_021966,3
35378,train_043555,7
35379,train_007136,8
35380,train_037243,2
35381,train_013245,6
35382,train_024030,6
35383,train_059061,2
35384,train_026384,6
35385,train_040365,2
35386,train_016020,9
35387,train_014704,3
35388,train_004548,7
35389,train_014671,6
35390,train_059933,4
35391,train_039782,1
35392,train_048803,9
35393,train_029000,2
35394,train_014892,1
35395,train_001396,9
35396,train_046800,9
35397,train_009552,0
35398,train_023632,5
35399,train_033948,9
35400,train_024965,3
35401,train_038066,3
35402,train_048879,6
35403,train_012962,5
35404,train_038711,7
35405,train_028828,1
35406,train_036070,6
35407,train_012324,0
35408,train_038291,7
35409,train_029404,5
35410,train_020886,0
35411,train_056350,4
35412,train_001123,1
35413,train_045561,2
35414,train_000090,6
35415,train_057074,7
35416,train_022902,9
35417,train_017646,3
35418,train_003845,8
35419,train_024686,8
35420,train_020548,0
35421,train_012225,3
35422,train_014451,5
35423,train_004466,9
35424,train_009094,6
35425,train_058366,9
35426,train_041909,1
35427,train_009923,2
35428,train_014789,3
35429,train_053129,7
35430,train_015019,7
35431,train_050713,3
35432,train_036186,9
35433,train_022527,7
35434,train_057390,0
35435,train_052686,5
35436,train_022049,3
35437,train_034743,9
35438,train_027162,2
35439,train_054376,4
35440,train_017225,1
35441,train_023618,4
35442,train_006948,2
35443,train_047477,4
35444,train_017670,6
35445,train_016216,4
35446,train_035527,1
35447,train_046729,3
35448,train_051989,5
35449,train_048928,4
35450,train_029956,9
35451,train_053787,1
35452,train_049201,8
35453,train_050304,9
35454,train_002347,7
35455,train_030082,5
35456,train_044259,8
35457,train_039804,3
35458,train_033291,9
35459,train_011832,6
35460,train_001211,1
35461,train_042009,8
35462,train_007050,0
35463,train_012003,5
35464,train_037768,8
35465,train_054673,5
35466,train_050890,6
35467,train_036478,8
35468,train_007537,2
35469,train_048065,3
35470,train_052890,8
35471,train_039424,5
35472,train_036588,5
35473,train_004930,6
35474,train_059410,2
35475,train_021687,1
35476,train_031551,9
35477,train_036131,4
35478,train_058607,8
35479,train_015084,6
35480,train_025561,7
35481,train_043708,1
35482,train_054176,7
35483,train_020098,4
35484,train_035133,5
35485,train_016397,4
35486,train_037197,3
35487,train_035648,7
35488,train_040477,9
35489,train_026945,7
35490,train_006477,8
35491,train_001181,1
35492,train_028666,5
35493,train_015143,5
35494,train_024860,9
35495,train_004319,1
35496,train_045078,1
35497,train_010991,6
35498,train_039905,1
35499,train_035617,8
35500,train_053628,2
35501,train_023952,2
35502,train_039770,3
35503,train_041620,0
35504,train_023311,9
35505,train_012491,7
35506,train_035767,8
35507,train_012589,4
35508,train_021439,5
35509,train_016534,6
35510,train_050290,2
35511,train_005620,5
35512,train_009026,4
35513,train_044190,4
35514,train_035444,9
35515,train_049532,8
35516,train_051996,7
35517,train_022201,8
35518,train_001584,2
35519,train_024616,6
35520,train_045204,1
35521,train_033212,9
35522,train_031250,1
35523,train_012211,3
35524,train_051309,4
35525,train_050480,0
35526,train_033006,6
35527,train_003732,4
35528,train_042567,4
35529,train_054448,2
35530,train_030875,4
35531,train_047352,3
35532,train_010434,5
35533,train_058196,1
35534,train_056519,6
35535,train_045654,9
35536,train_005903,1
35537,train_031442,5
35538,train_041923,4
35539,train_038603,4
35540,train_054191,3
35541,train_042201,3
35542,train_018267,6
35543,train_010357,7
35544,train_011316,6
35545,train_013124,3
35546,train_038503,4
35547,train_014871,7
35548,train_037990,6
35549,train_001234,3
35550,train_056145,8
35551,train_031309,9
35552,train_048286,4
35553,train_001218,3
35554,train_034267,7
35555,train_004721,4
35556,train_057845,4
35557,train_004813,1
35558,train_028117,7
35559,train_051446,6
35560,train_049729,3
35561,train_052288,0
35562,train_036591,1
35563,train_009636,3
35564,train_040724,1
35565,train_054289,5
35566,train_048083,6
35567,train_035918,6
35568,train_053725,7
35569,train_022342,7
35570,train_043993,8
35571,train_024610,3
35572,train_049543,8
35573,train_045363,1
35574,train_003751,7
35575,train_050936,3
35576,train_000867,3
35577,train_006918,9
35578,train_054418,1
35579,train_008876,5
35580,train_046700,5
35581,train_003694,4
35582,train_007201,9
35583,train_023586,0
35584,train_035546,4
35585,train_027311,2
35586,train_013149,7
35587,train_057624,2
35588,train_017654,8
35589,train_053296,5
35590,train_057177,7
35591,train_021208,3
35592,train_036607,9
35593,train_016596,7
35594,train_046717,7
35595,train_016364,5
35596,train_010959,2
35597,train_034841,5
35598,train_008144,7
35599,train_014954,7
35600,train_044566,7
35601,train_030745,4
35602,train_032162,0
35603,train_039623,0
35604,train_006736,1
35605,train_020588,7
35606,train_012964,6
35607,train_004828,6
35608,train_021183,8
35609,train_059867,5
35610,train_010468,1
35611,train_006932,7
35612,train_047150,0
35613,train_026294,8
35614,train_046766,4
35615,train_037209,3
35616,train_048017,2
35617,train_040645,8
35618,train_058627,4
35619,train_046296,3
35620,train_051139,6
35621,train_058136,6
35622,train_054907,6
35623,train_036502,4
35624,train_028207,7
35625,train_023871,4
35626,train_021097,0
35627,train_031819,5
35628,train_009660,7
35629,train_011055,5
35630,train_002532,0
35631,train_053847,9
35632,train_026502,1
35633,train_054044,5
35634,train_030149,0
35635,train_049080,3
35636,train_007011,4
35637,train_047401,8
35638,train_035869,3
35639,train_016511,5
35640,train_050557,9
35641,train_010598,5
35642,train_044984,6
35643,train_022093,1
35644,train_059684,2
35645,train_031089,9
35646,train_029141,4
35647,train_029331,6
35648,train_009455,0
35649,train_035881,3
35650,train_020046,1
35651,train_015654,9
35652,train_020300,8
35653,train_017864,3
35654,train_037027,0
35655,train_019105,6
35656,train_005973,6
35657,train_015162,9
35658,train_036085,1
35659,train_003766,8
35660,train_038153,9
35661,train_046925,4
35662,train_022599,5
35663,train_048137,3
35664,train_006855,3
35665,train_043917,7
35666,train_030719,2
35667,train_041138,0
35668,train_035532,9
35669,train_050408,9
35670,train_044850,4
35671,train_014374,6
35672,train_021433,5
35673,train_004647,7
35674,train_000246,0
35675,train_003662,9
35676,train_040643,7
35677,train_019404,4
35678,train_026477,2
35679,train_051868,4
35680,train_029896,3
35681,train_012434,1
35682,train_059078,0
35683,train_026030,5
35684,train_026228,5
35685,train_051165,9
35686,train_057504,7
35687,train_009043,1
35688,train_000968,7
35689,train_036031,0
35690,train_030459,2
35691,train_023092,8
35692,train_035088,8
35693,train_021377,9
35694,train_008545,0
35695,train_001566,3
35696,train_046491,6
35697,train_009396,2
35698,train_037838,2
35699,train_038208,2
35700,train_028113,9
35701,train_025123,7
35702,train_023468,2
35703,train_041709,8
35704,train_044263,5
35705,train_020996,7
35706,train_017488,1
35707,train_028669,4
35708,train_013745,3
35709,train_011171,3
35710,train_036812,5
35711,train_053674,4
35712,train_036040,0
35713,train_020627,1
35714,train_025516,2
35715,train_044573,7
35716,train_043784,1
35717,train_045008,3
35718,train_018832,0
35719,train_052945,4
35720,train_042231,9
35721,train_012327,4
35722,train_020875,1
35723,train_007466,0
35724,train_039405,5
35725,train_058128,7
35726,train_044068,4
35727,train_014410,3
35728,train_030791,2
35729,train_032912,6
35730,train_057163,2
35731,train_038845,1
35732,train_006759,4
35733,train_019323,1
35734,train_040241,0
35735,train_002325,0
35736,train_008807,6
35737,train_037872,6
35738,train_033414,2
35739,train_009927,7
35740,train_000024,1
35741,train_009881,0
35742,train_039693,8
35743,train_034881,7
35744,train_057598,3
35745,train_002716,1
35746,train_023151,4
35747,train_051528,6
35748,train_029713,0
35749,train_015657,9
35750,train_053357,3
35751,train_013027,7
35752,train_033699,9
35753,train_054410,4
35754,train_020377,3
35755,train_027117,5
35756,train_038955,3
35757,train_017703,7
35758,train_013147,6
35759,train_020850,2
35760,train_008846,6
35761,train_058638,2
35762,train_002482,8
35763,train_026341,2
35764,train_046579,0
35765,train_018307,3
35766,train_034894,6
35767,train_058952,0
35768,train_021412,7
35769,train_002333,0
35770,train_037929,5
35771,train_002730,1
35772,train_019069,2
35773,train_031397,6
35774,train_021239,6
35775,train_022960,4
35776,train_005342,0
35777,train_027501,1
35778,train_036453,5
35779,train_059978,3
35780,train_031042,3
35781,train_030241,3
35782,train_015225,8
35783,train_047921,4
35784,train_012910,9
35785,train_004171,5
35786,train_053207,2
35787,train_021067,9
35788,train_019285,3
35789,train_028266,2
35790,train_059031,7
35791,train_036887,3
35792,train_053927,5
35793,train_043605,6
35794,train_021834,7
35795,train_004942,1
35796,train_023826,2
35797,train_046326,1
35798,train_008155,9
35799,train_047414,5
35800,train_034898,3
35801,train_007036,4
35802,train_039458,4
35803,train_048093,7
35804,train_053813,7
35805,train_024318,5
35806,train_056334,4
35807,train_030079,4
35808,train_023740,1
35809,train_054855,1
35810,train_014512,5
35811,train_041517,6
35812,train_038484,0
35813,train_006007,3
35814,train_015710,1
35815,train_031810,8
35816,train_026006,2
35817,train_055433,2
35818,train_021816,7
35819,train_059046,3
35820,train_046233,8
35821,train_044563,5
35822,train_010028,9
35823,train_028441,3
35824,train_015099,1
35825,train_008454,6
35826,train_030856,6
35827,train_046267,1
35828,train_051837,3
35829,train_053566,3
35830,train_020998,6
35831,train_022037,7
35832,train_042028,1
35833,train_025043,8
35834,train_008885,0
35835,train_038731,1
35836,train_005942,3
35837,train_049456,6
35838,train_048587,3
35839,train_019799,6
35840,train_023605,8
35841,train_053189,0
35842,train_019931,8
35843,train_043845,9
35844,train_004454,4
35845,train_030703,8
35846,train_010975,0
35847,train_042925,0
35848,train_003539,5
35849,train_012180,0
35850,train_016553,5
35851,train_059516,7
35852,train_005665,0
35853,train_019809,7
35854,train_011973,0
35855,train_036036,6
35856,train_031846,1
35857,train_039075,0
35858,train_029625,7
35859,train_043780,5
35860,train_022002,3
35861,train_012545,3
35862,train_021996,0
35863,train_001387,0
35864,train_059290,2
35865,train_007921,1
35866,train_017172,5
35867,train_018460,2
35868,train_009548,7
35869,train_012834,6
35870,train_059683,5
35871,train_053501,7
35872,train_016381,1
35873,train_037357,9
35874,train_059125,6
35875,train_024898,9
35876,train_022020,5
35877,train_029087,1
35878,train_033027,2
35879,train_036095,1
35880,train_059689,0
35881,train_021869,9
35882,train_017938,1
35883,train_043268,8
35884,train_011468,4
35885,train_020141,0
35886,train_007630,1
35887,train_052785,3
35888,train_004897,7
35889,train_038245,3
35890,train_014046,7
35891,train_013684,7
35892,train_025785,1
35893,train_002272,5
35894,train_008652,1
35895,train_045487,9
35896,train_002860,9
35897,train_012754,7
35898,train_047111,8
35899,train_043940,6
35900,train_001673,7
35901,train_013162,7
35902,train_013513,7
35903,train_054054,8
35904,train_001869,6
35905,train_011450,8
35906,train_044561,1
35907,train_035557,3
35908,train_031638,2
35909,train_038468,7
35910,train_022562,6
35911,train_004133,4
35912,train_047523,4
35913,train_001199,2
35914,train_014453,6
35915,train_022082,7
35916,train_058195,8
35917,train_015016,2
35918,train_000480,5
35919,train_021078,0
35920,train_007776,2
35921,train_021221,3
35922,train_018296,9
35923,train_001231,7
35924,train_056480,9
35925,train_058771,2
35926,train_010600,6
35927,train_010345,1
35928,train_009587,5
35929,train_039309,0
35930,train_024068,5
35931,train_047492,6
35932,train_000498,6
35933,train_052978,0
35934,train_003563,5
35935,train_008229,2
35936,train_013257,2
35937,train_031108,3
35938,train_012609,8
35939,train_029550,4
35940,train_024291,7
35941,train_003812,3
35942,train_017308,3
35943,train_008834,2
35944,train_002583,1
35945,train_030278,5
35946,train_043823,8
35947,train_011592,6
35948,train_003174,3
35949,train_010870,4
35950,train_016149,9
35951,train_047736,0
35952,train_027625,3
35953,train_025571,2
35954,train_004226,7
35955,train_034953,4
35956,train_005778,7
35957,train_018630,3
35958,train_027878,2
35959,train_036885,5
35960,train_003712,2
35961,train_036977,4
35962,train_006081,3
35963,train_008632,2
35964,train_005891,4
35965,train_028315,5
35966,train_016956,5
35967,train_010565,1
35968,train_057201,0
35969,train_015017,0
35970,train_005754,7
35971,train_046569,9
35972,train_053654,4
35973,train_024883,3
35974,train_019961,4
35975,train_049309,4
35976,train_030671,6
35977,train_043698,8
35978,train_053495,4
35979,train_010990,4
35980,train_008845,7
35981,train_015459,6
35982,train_025952,0
35983,train_057272,1
35984,train_013146,3
35985,train_017028,1
35986,train_056270,9
35987,train_028186,0
35988,train_021667,6
35989,train_019937,1
35990,train_029115,4
35991,train_058862,5
35992,train_043639,4
35993,train_031356,0
35994,train_042697,4
35995,train_030372,1
35996,train_058749,4
35997,train_016378,6
35998,train_030839,6
35999,train_028281,6
36000,train_013324,5
36001,train_026514,1
36002,train_013154,1
36003,train_058320,1
36004,train_029422,8
36005,train_032893,7
36006,train_033972,5
36007,train_041584,7
36008,train_005276,9
36009,train_032405,2
36010,train_033283,3
36011,train_019786,0
36012,train_031774,4
36013,train_028906,1
36014,train_008621,6
36015,train_043920,9
36016,train_045862,3
36017,train_029080,1
36018,train_004533,6
36019,train_017115,2
36020,train_015953,7
36021,train_008993,2
36022,train_027075,3
36023,train_040036,6
36024,train_035463,0
36025,train_031251,4
36026,train_057001,8
36027,train_038267,8
36028,train_025377,3
36029,train_045543,2
36030,train_027788,0
36031,train_036869,0
36032,train_002946,5
36033,train_002174,3
36034,train_022579,2
36035,train_028241,8
36036,train_036700,7
36037,train_021621,7
36038,train_005279,6
36039,train_058021,3
36040,train_025734,1
36041,train_052036,0
36042,train_017877,0
36043,train_014543,5
36044,train_023599,4
36045,train_004925,7
36046,train_049279,8
36047,train_015635,7
36048,train_035163,1
36049,train_037095,8
36050,train_027106,8
36051,train_044148,5
36052,train_012307,3
36053,train_017661,1
36054,train_037595,8
36055,train_037032,8
36056,train_000521,7
36057,train_054642,0
36058,train_040138,8
36059,train_040234,4
36060,train_015023,4
36061,train_028603,2
36062,train_035856,1
36063,train_027905,6
36064,train_047801,2
36065,train_026797,4
36066,train_027316,3
36067,train_048246,2
36068,train_051788,6
36069,train_033971,4
36070,train_004666,5
36071,train_045928,4
36072,train_049387,0
36073,train_019766,9
36074,train_059771,9
36075,train_052670,7
36076,train_042389,0
36077,train_020318,7
36078,train_008639,5
36079,train_013305,5
36080,train_021018,3
36081,train_006438,9
36082,train_047438,8
36083,train_026584,6
36084,train_002687,8
36085,train_031583,4
36086,train_034164,1
36087,train_005031,3
36088,train_009508,2
36089,train_058982,0
36090,train_040458,9
36091,train_032542,7
36092,train_038321,3
36093,train_043150,4
36094,train_031617,2
36095,train_026643,9
36096,train_038121,9
36097,train_028174,3
36098,train_011743,1
36099,train_045800,9
36100,train_008098,0
36101,train_008760,1
36102,train_003327,6
36103,train_002932,1
36104,train_004215,8
36105,train_035866,4
36106,train_023389,0
36107,train_038718,1
36108,train_017054,7
36109,train_012201,6
36110,train_021102,3
36111,train_004058,8
36112,train_025249,2
36113,train_044697,6
36114,train_018099,3
36115,train_050520,7
36116,train_013643,1
36117,train_046860,0
36118,train_024156,9
36119,train_044292,5
36120,train_030747,3
36121,train_010989,7
36122,train_006324,5
36123,train_026268,1
36124,train_043100,3
36125,train_015002,1
36126,train_006748,1
36127,train_026568,7
36128,train_038110,0
36129,train_016441,1
36130,train_009254,6
36131,train_034234,4
36132,train_017947,3
36133,train_050140,3
36134,train_025393,6
36135,train_021980,3
36136,train_049591,9
36137,train_024660,5
36138,train_043194,8
36139,train_009273,7
36140,train_000738,1
36141,train_034505,5
36142,train_026049,7
36143,train_034947,4
36144,train_045566,6
36145,train_048418,4
36146,train_009159,5
36147,train_006118,3
36148,train_040590,7
36149,train_010894,5
36150,train_027443,3
36151,train_047999,2
36152,train_020747,0
36153,train_053274,7
36154,train_015677,1
36155,train_023705,2
36156,train_039237,1
36157,train_051485,6
36158,train_031420,1
36159,train_046806,4
36160,train_021881,2
36161,train_008069,7
36162,train_024620,9
36163,train_043282,9
36164,train_037693,7
36165,train_003736,6
36166,train_011947,9
36167,train_042396,6
36168,train_052739,5
36169,train_056193,8
36170,train_035142,4
36171,train_002765,0
36172,train_000187,2
36173,train_007456,6
36174,train_025401,4
36175,train_057072,9
36176,train_021592,9
36177,train_053988,4
36178,train_052748,4
36179,train_047811,8
36180,train_000248,1
36181,train_027334,9
36182,train_051503,5
36183,train_058842,6
36184,train_046928,7
36185,train_009903,1
36186,train_018793,7
36187,train_045503,0
36188,train_040676,6
36189,train_026582,4
36190,train_004763,1
36191,train_016321,8
36192,train_015672,6
36193,train_006760,8
36194,train_013631,1
36195,train_037263,8
36196,train_008771,3
36197,train_037226,5
36198,train_032739,6
36199,train_000387,7
36200,train_053458,4
36201,train_042410,7
36202,train_039096,9
36203,train_026742,7
36204,train_006428,3
36205,train_033631,8
36206,train_014340,2
36207,train_007295,3
36208,train_023762,1
36209,train_019197,6
36210,train_055747,1
36211,train_036549,0
36212,train_001943,8
36213,train_043417,3
36214,train_042230,0
36215,train_005611,3
36216,train_046557,0
36217,train_058861,0
36218,train_028522,1
36219,train_056672,8
36220,train_015292,3
36221,train_015088,6
36222,train_055838,5
36223,train_019291,8
36224,train_044811,0
36225,train_009730,3
36226,train_000703,7
36227,train_059340,8
36228,train_007979,8
36229,train_012160,9
36230,train_043676,5
36231,train_035873,2
36232,train_054145,2
36233,train_040714,1
36234,train_014275,3
36235,train_041948,9
36236,train_029730,7
36237,train_015181,3
36238,train_046249,7
36239,train_043882,5
36240,train_002718,0
36241,train_015293,1
36242,train_055914,3
36243,train_045863,6
36244,train_004100,8
36245,train_045967,7
36246,train_028065,8
36247,train_040397,7
36248,train_003395,2
36249,train_011101,8
36250,train_019968,1
36251,train_006611,0
36252,train_037554,0
36253,train_013810,7
36254,train_005561,6
36255,train_013758,6
36256,train_017131,3
36257,train_027268,6
36258,train_030891,0
36259,train_020096,3
36260,train_013563,9
36261,train_004920,1
36262,train_012468,6
36263,train_037771,8
36264,train_036938,4
36265,train_032751,2
36266,train_032866,6
36267,train_058479,1
36268,train_019050,7
36269,train_055374,7
36270,train_044646,4
36271,train_047711,2
36272,train_043386,6
36273,train_033222,5
36274,train_054285,3
36275,train_056912,1
36276,train_031562,3
36277,train_010556,1
36278,train_003872,8
36279,train_014658,6
36280,train_006347,3
36281,train_053587,1
36282,train_002085,2
36283,train_037547,1
36284,train_039667,4
36285,train_028248,4
36286,train_043899,2
36287,train_013777,0
36288,train_053401,0
36289,train_003926,1
36290,train_024415,7
36291,train_025762,5
36292,train_036979,2
36293,train_011382,8
36294,train_048805,1
36295,train_017012,1
36296,train_031877,0
36297,train_002582,0
36298,train_052168,3
36299,train_037059,0
36300,train_016787,0
36301,train_041058,9
36302,train_014796,9
36303,train_034832,3
36304,train_043085,1
36305,train_044526,7
36306,train_029687,6
36307,train_054276,4
36308,train_000186,6
36309,train_038192,6
36310,train_032964,3
36311,train_057505,1
36312,train_047957,0
36313,train_016436,6
36314,train_005199,8
36315,train_036926,7
36316,train_053999,8
36317,train_011866,6
36318,train_023183,5
36319,train_023376,8
36320,train_056247,4
36321,train_009303,3
36322,train_051505,0
36323,train_012392,3
36324,train_033779,6
36325,train_019999,2
36326,train_016859,9
36327,train_030650,3
36328,train_029277,7
36329,train_009047,0
36330,train_003512,8
36331,train_055286,1
36332,train_039854,0
36333,train_033334,2
36334,train_038145,3
36335,train_045407,3
36336,train_029395,0
36337,train_044957,7
36338,train_007807,0
36339,train_017862,4
36340,train_045984,6
36341,train_023593,6
36342,train_033199,9
36343,train_005635,1
36344,train_020151,5
36345,train_050103,1
36346,train_018582,4
36347,train_012941,7
36348,train_011425,8
36349,train_047803,3
36350,train_018338,8
36351,train_022203,2
36352,train_058668,0
36353,train_048412,0
36354,train_046619,2
36355,train_040263,1
36356,train_058173,3
36357,train_008957,3
36358,train_040322,0
36359,train_016938,1
36360,train_051968,8
36361,train_020189,7
36362,train_019052,8
36363,train_023502,9
36364,train_000621,9
36365,train_012649,7
36366,train_053373,2
36367,train_040389,0
36368,train_030298,4
36369,train_008581,9
36370,train_012331,5
36371,train_032396,9
36372,train_059348,7
36373,train_030666,4
36374,train_033091,1
36375,train_005051,1
36376,train_014571,1
36377,train_058594,0
36378,train_043691,5
36379,train_056076,7
36380,train_008568,3
36381,train_036362,0
36382,train_018638,4
36383,train_057719,6
36384,train_000192,0
36385,train_050540,5
36386,train_047934,5
36387,train_005678,5
36388,train_019339,1
36389,train_057156,5
36390,train_028139,4
36391,train_005189,1
36392,train_058766,6
36393,train_015908,6
36394,train_000762,6
36395,train_007796,2
36396,train_053050,5
36397,train_011889,5
36398,train_037822,0
36399,train_012448,6
36400,train_028105,0
36401,train_017560,1
36402,train_018431,5
36403,train_005073,1
36404,train_013960,8
36405,train_007103,5
36406,train_009145,4
36407,train_007523,2
36408,train_014236,3
36409,train_032639,8
36410,train_050730,7
36411,train_001507,9
36412,train_031288,0
36413,train_024115,1
36414,train_007342,6
36415,train_051962,4
36416,train_034571,4
36417,train_043003,1
36418,train_051611,8
36419,train_004929,9
36420,train_035636,7
36421,train_038583,4
36422,train_044601,7
36423,train_044686,8
36424,train_024633,2
36425,train_003014,8
36426,train_038032,6
36427,train_020713,0
36428,train_033520,6
36429,train_051596,6
36430,train_011655,2
36431,train_050425,6
36432,train_030910,9
36433,train_005852,3
36434,train_028396,9
36435,train_000897,4
36436,train_056047,3
36437,train_037455,1
36438,train_042250,0
36439,train_026521,6
36440,train_037331,9
36441,train_041161,7
36442,train_008520,8
36443,train_049235,7
36444,train_002624,0
36445,train_036476,0
36446,train_006150,6
36447,train_009823,0
36448,train_049941,1
36449,train_033214,0
36450,train_007601,2
36451,train_055616,6
36452,train_054501,1
36453,train_048477,9
36454,train_047882,8
36455,train_050061,0
36456,train_042100,0
36457,train_054371,0
36458,train_016909,2
36459,train_038817,5
36460,train_004135,4
36461,train_039911,9
36462,train_013061,2
36463,train_001772,7
36464,train_058202,7
36465,train_033876,5
36466,train_037801,6
36467,train_043238,7
36468,train_014843,9
36469,train_023552,9
36470,train_018596,4
36471,train_029941,4
36472,train_056448,3
36473,train_040890,9
36474,train_044654,8
36475,train_048898,2
36476,train_000297,4
36477,train_051884,2
36478,train_040630,0
36479,train_012830,4
36480,train_031973,2
36481,train_039944,0
36482,train_055274,6
36483,train_049664,1
36484,train_049448,6
36485,train_027615,9
36486,train_037782,1
36487,train_011749,8
36488,train_010578,5
36489,train_027664,2
36490,train_001838,1
36491,train_058547,5
36492,train_016075,3
36493,train_036994,0
36494,train_054641,6
36495,train_023646,6
36496,train_030000,3
36497,train_043975,2
36498,train_022129,7
36499,train_018594,5
36500,train_028627,0
36501,train_038100,0
36502,train_013849,8
36503,train_040906,7
36504,train_036917,3
36505,train_044529,1
36506,train_008412,4
36507,train_033336,9
36508,train_030421,6
36509,train_022405,0
36510,train_011644,5
36511,train_051897,8
36512,train_032422,3
36513,train_037846,4
36514,train_040991,6
36515,train_000031,8
36516,train_028402,0
36517,train_028022,4
36518,train_000466,1
36519,train_047993,1
36520,train_015980,3
36521,train_033231,1
36522,train_048960,0
36523,train_038688,7
36524,train_047275,0
36525,train_044595,7
36526,train_042323,2
36527,train_010577,9
36528,train_059250,7
36529,train_015013,2
36530,train_004704,5
36531,train_031677,0
36532,train_010811,5
36533,train_023719,9
36534,train_017135,1
36535,train_057184,4
36536,train_029396,1
36537,train_032886,1
36538,train_016388,9
36539,train_004665,5
36540,train_017266,2
36541,train_006077,5
36542,train_004997,2
36543,train_049606,1
36544,train_016380,5
36545,train_025676,0
36546,train_013594,5
36547,train_017514,5
36548,train_056567,7
36549,train_044550,9
36550,train_043767,6
36551,train_002414,5
36552,train_010501,9
36553,train_024500,7
36554,train_032931,3
36555,train_032611,2
36556,train_032607,8
36557,train_009746,4
36558,train_013415,2
36559,train_038730,6
36560,train_051598,0
36561,train_013974,1
36562,train_014882,4
36563,train_005332,3
36564,train_059666,8
36565,train_010992,0
36566,train_053347,4
36567,train_036690,5
36568,train_016652,4
36569,train_057413,6
36570,train_016478,7
36571,train_056549,6
36572,train_000553,1
36573,train_046600,3
36574,train_032065,2
36575,train_020589,1
36576,train_058886,1
36577,train_052494,6
36578,train_045291,6
36579,train_014600,7
36580,train_006389,5
36581,train_019147,9
36582,train_050372,3
36583,train_001122,9
36584,train_031248,8
36585,train_025276,8
36586,train_009996,8
36587,train_034369,0
36588,train_017091,4
36589,train_027558,1
36590,train_030244,1
36591,train_000136,3
36592,train_035153,2
36593,train_006197,1
36594,train_001617,6
36595,train_011312,1
36596,train_017281,4
36597,train_025988,8
36598,train_055849,9
36599,train_032411,1
36600,train_003243,8
36601,train_029165,9
36602,train_028358,0
36603,train_033236,9
36604,train_056600,8
36605,train_008178,5
36606,train_009702,6
36607,train_017826,9
36608,train_044612,2
36609,train_001879,1
36610,train_055982,2
36611,train_005388,3
36612,train_059800,5
36613,train_025200,7
36614,train_004170,6
36615,train_058645,0
36616,train_031984,4
36617,train_023755,1
36618,train_038944,5
36619,train_039446,0
36620,train_032186,4
36621,train_004564,4
36622,train_021780,0
36623,train_024974,1
36624,train_031624,9
36625,train_017905,0
36626,train_010210,3
36627,train_015242,0
36628,train_054330,2
36629,train_005683,3
36630,train_021820,5
36631,train_056097,8
36632,train_025722,4
36633,train_058818,9
36634,train_044900,0
36635,train_030639,1
36636,train_009626,4
36637,train_052716,0
36638,train_046937,3
36639,train_001049,0
36640,train_004157,2
36641,train_027505,6
36642,train_011015,9
36643,train_011265,5
36644,train_011347,6
36645,train_057922,8
36646,train_047834,3
36647,train_027315,4
36648,train_028249,6
36649,train_012082,5
36650,train_022262,4
36651,train_051278,5
36652,train_035661,1
36653,train_007678,3
36654,train_052356,9
36655,train_028470,8
36656,train_000470,1
36657,train_027808,7
36658,train_014732,6
36659,train_044752,5
36660,train_053011,8
36661,train_012521,1
36662,train_045672,2
36663,train_059437,6
36664,train_032471,8
36665,train_052919,4
36666,train_053764,9
